"REGION","TECHNOLOGY","TIMESLICE","YEAR","Val"
"ATX","EV_CHARGE","SF24","2028",0.935239520153597
"ATX","EV_CHARGE","SF24","2029",0.935239520153597
"ATX","EV_CHARGE","SF24","2030",0.935239520153597
"ATX","EV_CHARGE","SF24","2031",0.935239520153597
"ATX","EV_CHARGE","SF24","2032",0.935239520153597
"ATX","EV_CHARGE","SF24","2033",0.935239520153597
"ATX","EV_CHARGE","SF24","2034",0.935239520153597
"ATX","EV_CHARGE","SF24","2035",0.935239520153597
"ATX","EV_CHARGE","SF24","2036",0.935239520153597
"ATX","EV_CHARGE","SF24","2037",0.935239520153597
"ATX","EV_CHARGE","SF24","2038",0.935239520153597
"ATX","EV_CHARGE","SF24","2039",0.935239520153597
"ATX","EV_CHARGE","SF24","2040",0.935239520153597
"ATX","EV_CHARGE","SF24","2041",0.935239520153597
"ATX","EV_CHARGE","SF24","2042",0.935239520153597
"ATX","EV_CHARGE","SF24","2043",0.935239520153597
"ATX","EV_CHARGE","SF24","2044",0.935239520153597
"ATX","EV_CHARGE","SF24","2045",0.935239520153597
"ATX","EV_CHARGE","SF24","2046",0.935239520153597
"ATX","EV_CHARGE","SF24","2047",0.935239520153597
"ATX","EV_CHARGE","SF24","2048",0.935239520153597
"ATX","EV_CHARGE","SF24","2049",0.935239520153597
"ATX","EV_CHARGE","SF24","2050",0.935239520153597
"ATX","EV_CHARGE","S1","2015",0.977319323293135
"ATX","EV_CHARGE","S1","2016",0.977319323293135
"ATX","EV_CHARGE","S1","2017",0.977319323293135
"ATX","EV_CHARGE","S1","2018",0.977319323293135
"ATX","EV_CHARGE","S1","2019",0.977319323293135
"ATX","EV_CHARGE","S1","2020",0.977319323293135
"ATX","EV_CHARGE","S1","2021",0.977319323293135
"ATX","EV_CHARGE","S1","2022",0.977319323293135
"ATX","EV_CHARGE","S1","2023",0.977319323293135
"ATX","EV_CHARGE","S1","2024",0.977319323293135
"ATX","EV_CHARGE","S1","2025",0.977319323293135
"ATX","EV_CHARGE","S1","2026",0.977319323293135
"ATX","EV_CHARGE","S1","2027",0.977319323293135
"ATX","EV_CHARGE","S1","2028",0.977319323293135
"ATX","EV_CHARGE","S1","2029",0.977319323293135
"ATX","EV_CHARGE","S1","2030",0.977319323293135
"ATX","EV_CHARGE","S1","2031",0.977319323293135
"ATX","EV_CHARGE","S1","2032",0.977319323293135
"ATX","EV_CHARGE","S1","2033",0.977319323293135
"ATX","EV_CHARGE","S1","2034",0.977319323293135
"ATX","EV_CHARGE","S1","2035",0.977319323293135
"ATX","EV_CHARGE","S1","2036",0.977319323293135
"ATX","EV_CHARGE","S1","2037",0.977319323293135
"ATX","EV_CHARGE","S1","2038",0.977319323293135
"ATX","EV_CHARGE","S1","2039",0.977319323293135
"ATX","EV_CHARGE","S1","2040",0.977319323293135
"ATX","EV_CHARGE","S1","2041",0.977319323293135
"ATX","EV_CHARGE","S1","2042",0.977319323293135
"ATX","EV_CHARGE","S1","2043",0.977319323293135
"ATX","EV_CHARGE","S1","2044",0.977319323293135
"ATX","EV_CHARGE","S1","2045",0.977319323293135
"ATX","EV_CHARGE","S1","2046",0.977319323293135
"ATX","EV_CHARGE","S1","2047",0.977319323293135
"ATX","EV_CHARGE","S1","2048",0.977319323293135
"ATX","EV_CHARGE","S1","2049",0.977319323293135
"ATX","EV_CHARGE","S1","2050",0.977319323293135
"ATX","EV_CHARGE","S2","2015",0.992353649922653
"ATX","EV_CHARGE","S2","2016",0.992353649922653
"ATX","EV_CHARGE","S2","2017",0.992353649922653
"ATX","EV_CHARGE","S2","2018",0.992353649922653
"ATX","EV_CHARGE","S2","2019",0.992353649922653
"ATX","EV_CHARGE","S2","2020",0.992353649922653
"ATX","EV_CHARGE","S2","2021",0.992353649922653
"ATX","EV_CHARGE","S2","2022",0.992353649922653
"ATX","EV_CHARGE","S2","2023",0.992353649922653
"ATX","EV_CHARGE","S2","2024",0.992353649922653
"ATX","EV_CHARGE","S2","2025",0.992353649922653
"ATX","EV_CHARGE","S2","2026",0.992353649922653
"ATX","EV_CHARGE","S2","2027",0.992353649922653
"ATX","EV_CHARGE","S2","2028",0.992353649922653
"ATX","EV_CHARGE","S2","2029",0.992353649922653
"ATX","EV_CHARGE","S2","2030",0.992353649922653
"ATX","EV_CHARGE","S2","2031",0.992353649922653
"ATX","EV_CHARGE","S2","2032",0.992353649922653
"ATX","EV_CHARGE","S2","2033",0.992353649922653
"ATX","EV_CHARGE","S2","2034",0.992353649922653
"ATX","EV_CHARGE","S2","2035",0.992353649922653
"ATX","EV_CHARGE","S2","2036",0.992353649922653
"ATX","EV_CHARGE","S2","2037",0.992353649922653
"ATX","EV_CHARGE","S2","2038",0.992353649922653
"ATX","EV_CHARGE","S2","2039",0.992353649922653
"ATX","EV_CHARGE","S2","2040",0.992353649922653
"ATX","EV_CHARGE","S2","2041",0.992353649922653
"ATX","EV_CHARGE","S2","2042",0.992353649922653
"ATX","EV_CHARGE","S2","2043",0.992353649922653
"ATX","EV_CHARGE","S2","2044",0.992353649922653
"ATX","EV_CHARGE","S2","2045",0.992353649922653
"ATX","EV_CHARGE","S2","2046",0.992353649922653
"ATX","EV_CHARGE","S2","2047",0.992353649922653
"ATX","EV_CHARGE","S2","2048",0.992353649922653
"ATX","EV_CHARGE","S2","2049",0.992353649922653
"ATX","EV_CHARGE","S2","2050",0.992353649922653
"ATX","EV_CHARGE","S3","2015",0.992955015213548
"ATX","EV_CHARGE","S3","2016",0.992955015213548
"ATX","EV_CHARGE","S3","2017",0.992955015213548
"ATX","EV_CHARGE","S3","2018",0.992955015213548
"ATX","EV_CHARGE","S3","2019",0.992955015213548
"ATX","EV_CHARGE","S3","2020",0.992955015213548
"ATX","EV_CHARGE","S3","2021",0.992955015213548
"ATX","EV_CHARGE","S3","2022",0.992955015213548
"ATX","EV_CHARGE","S3","2023",0.992955015213548
"ATX","EV_CHARGE","S3","2024",0.992955015213548
"ATX","EV_CHARGE","S3","2025",0.992955015213548
"ATX","EV_CHARGE","S3","2026",0.992955015213548
"ATX","EV_CHARGE","S3","2027",0.992955015213548
"ATX","EV_CHARGE","S3","2028",0.992955015213548
"ATX","EV_CHARGE","S3","2029",0.992955015213548
"ATX","EV_CHARGE","S3","2030",0.992955015213548
"ATX","EV_CHARGE","S3","2031",0.992955015213548
"ATX","EV_CHARGE","S3","2032",0.992955015213548
"ATX","EV_CHARGE","S3","2033",0.992955015213548
"ATX","EV_CHARGE","S3","2034",0.992955015213548
"ATX","EV_CHARGE","S3","2035",0.992955015213548
"ATX","EV_CHARGE","S3","2036",0.992955015213548
"ATX","EV_CHARGE","S3","2037",0.992955015213548
"ATX","EV_CHARGE","S3","2038",0.992955015213548
"ATX","EV_CHARGE","S3","2039",0.992955015213548
"ATX","EV_CHARGE","S3","2040",0.992955015213548
"ATX","EV_CHARGE","S3","2041",0.992955015213548
"ATX","EV_CHARGE","S3","2042",0.992955015213548
"ATX","EV_CHARGE","S3","2043",0.992955015213548
"ATX","EV_CHARGE","S3","2044",0.992955015213548
"ATX","EV_CHARGE","S3","2045",0.992955015213548
"ATX","EV_CHARGE","S3","2046",0.992955015213548
"ATX","EV_CHARGE","S3","2047",0.992955015213548
"ATX","EV_CHARGE","S3","2048",0.992955015213548
"ATX","EV_CHARGE","S3","2049",0.992955015213548
"ATX","EV_CHARGE","S3","2050",0.992955015213548
"ATX","EV_CHARGE","S4","2015",0.996222474594971
"ATX","EV_CHARGE","S4","2016",0.996222474594971
"ATX","EV_CHARGE","S4","2017",0.996222474594971
"ATX","EV_CHARGE","S4","2018",0.996222474594971
"ATX","EV_CHARGE","S4","2019",0.996222474594971
"ATX","EV_CHARGE","S4","2020",0.996222474594971
"ATX","EV_CHARGE","S4","2021",0.996222474594971
"ATX","EV_CHARGE","S4","2022",0.996222474594971
"ATX","EV_CHARGE","S4","2023",0.996222474594971
"ATX","EV_CHARGE","S4","2024",0.996222474594971
"ATX","EV_CHARGE","S4","2025",0.996222474594971
"ATX","EV_CHARGE","S4","2026",0.996222474594971
"ATX","EV_CHARGE","S4","2027",0.996222474594971
"ATX","EV_CHARGE","S4","2028",0.996222474594971
"ATX","EV_CHARGE","S4","2029",0.996222474594971
"ATX","EV_CHARGE","S4","2030",0.996222474594971
"ATX","EV_CHARGE","S4","2031",0.996222474594971
"ATX","EV_CHARGE","S4","2032",0.996222474594971
"ATX","EV_CHARGE","S4","2033",0.996222474594971
"ATX","EV_CHARGE","S4","2034",0.996222474594971
"ATX","EV_CHARGE","S4","2035",0.996222474594971
"ATX","EV_CHARGE","S4","2036",0.996222474594971
"ATX","EV_CHARGE","S4","2037",0.996222474594971
"ATX","EV_CHARGE","S4","2038",0.996222474594971
"ATX","EV_CHARGE","S4","2039",0.996222474594971
"ATX","EV_CHARGE","S4","2040",0.996222474594971
"ATX","EV_CHARGE","S4","2041",0.996222474594971
"ATX","EV_CHARGE","S4","2042",0.996222474594971
"ATX","EV_CHARGE","S4","2043",0.996222474594971
"ATX","EV_CHARGE","S4","2044",0.996222474594971
"ATX","EV_CHARGE","S4","2045",0.996222474594971
"ATX","EV_CHARGE","S4","2046",0.996222474594971
"ATX","EV_CHARGE","S4","2047",0.996222474594971
"ATX","EV_CHARGE","S4","2048",0.996222474594971
"ATX","EV_CHARGE","S4","2049",0.996222474594971
"ATX","EV_CHARGE","S4","2050",0.996222474594971
"ATX","EV_CHARGE","S5","2015",0.932216319109938
"ATX","EV_CHARGE","S5","2016",0.932216319109938
"ATX","EV_CHARGE","S5","2017",0.932216319109938
"ATX","EV_CHARGE","S5","2018",0.932216319109938
"ATX","EV_CHARGE","S5","2019",0.932216319109938
"ATX","EV_CHARGE","S5","2020",0.932216319109938
"ATX","EV_CHARGE","S5","2021",0.932216319109938
"ATX","EV_CHARGE","S5","2022",0.932216319109938
"ATX","EV_CHARGE","S5","2023",0.932216319109938
"ATX","EV_CHARGE","S5","2024",0.932216319109938
"ATX","EV_CHARGE","S5","2025",0.932216319109938
"ATX","EV_CHARGE","S5","2026",0.932216319109938
"ATX","EV_CHARGE","S5","2027",0.932216319109938
"ATX","EV_CHARGE","S5","2028",0.932216319109938
"ATX","EV_CHARGE","S5","2029",0.932216319109938
"ATX","EV_CHARGE","S5","2030",0.932216319109938
"ATX","EV_CHARGE","S5","2031",0.932216319109938
"ATX","EV_CHARGE","S5","2032",0.932216319109938
"ATX","EV_CHARGE","S5","2033",0.932216319109938
"ATX","EV_CHARGE","S5","2034",0.932216319109938
"ATX","EV_CHARGE","S5","2035",0.932216319109938
"ATX","EV_CHARGE","S5","2036",0.932216319109938
"ATX","EV_CHARGE","S5","2037",0.932216319109938
"ATX","EV_CHARGE","S5","2038",0.932216319109938
"ATX","EV_CHARGE","S5","2039",0.932216319109938
"ATX","EV_CHARGE","S5","2040",0.932216319109938
"ATX","EV_CHARGE","S5","2041",0.932216319109938
"ATX","EV_CHARGE","S5","2042",0.932216319109938
"ATX","EV_CHARGE","S5","2043",0.932216319109938
"ATX","EV_CHARGE","S5","2044",0.932216319109938
"ATX","EV_CHARGE","S5","2045",0.932216319109938
"ATX","EV_CHARGE","S5","2046",0.932216319109938
"ATX","EV_CHARGE","S5","2047",0.932216319109938
"ATX","EV_CHARGE","S5","2048",0.932216319109938
"ATX","EV_CHARGE","S5","2049",0.932216319109938
"ATX","EV_CHARGE","S5","2050",0.932216319109938
"ATX","EV_CHARGE","S6","2015",0.89433166628354
"ATX","EV_CHARGE","S6","2016",0.89433166628354
"ATX","EV_CHARGE","S6","2017",0.89433166628354
"ATX","EV_CHARGE","S6","2018",0.89433166628354
"ATX","EV_CHARGE","S6","2019",0.89433166628354
"ATX","EV_CHARGE","S6","2020",0.89433166628354
"ATX","EV_CHARGE","S6","2021",0.89433166628354
"ATX","EV_CHARGE","S6","2022",0.89433166628354
"ATX","EV_CHARGE","S6","2023",0.89433166628354
"ATX","EV_CHARGE","S6","2024",0.89433166628354
"ATX","EV_CHARGE","S6","2025",0.89433166628354
"ATX","EV_CHARGE","S6","2026",0.89433166628354
"ATX","EV_CHARGE","S6","2027",0.89433166628354
"ATX","EV_CHARGE","S6","2028",0.89433166628354
"ATX","EV_CHARGE","S6","2029",0.89433166628354
"ATX","EV_CHARGE","S6","2030",0.89433166628354
"ATX","EV_CHARGE","S6","2031",0.89433166628354
"ATX","EV_CHARGE","S6","2032",0.89433166628354
"ATX","EV_CHARGE","S6","2033",0.89433166628354
"ATX","EV_CHARGE","S6","2034",0.89433166628354
"ATX","EV_CHARGE","S6","2035",0.89433166628354
"ATX","EV_CHARGE","S6","2036",0.89433166628354
"ATX","EV_CHARGE","S6","2037",0.89433166628354
"ATX","EV_CHARGE","S6","2038",0.89433166628354
"ATX","EV_CHARGE","S6","2039",0.89433166628354
"ATX","EV_CHARGE","S6","2040",0.89433166628354
"ATX","EV_CHARGE","S6","2041",0.89433166628354
"ATX","EV_CHARGE","S6","2042",0.89433166628354
"ATX","EV_CHARGE","S6","2043",0.89433166628354
"ATX","EV_CHARGE","S6","2044",0.89433166628354
"ATX","EV_CHARGE","S6","2045",0.89433166628354
"ATX","EV_CHARGE","S6","2046",0.89433166628354
"ATX","EV_CHARGE","S6","2047",0.89433166628354
"ATX","EV_CHARGE","S6","2048",0.89433166628354
"ATX","EV_CHARGE","S6","2049",0.89433166628354
"ATX","EV_CHARGE","S6","2050",0.89433166628354
"ATX","EV_CHARGE","S7","2015",0.706631548274743
"ATX","EV_CHARGE","S7","2016",0.706631548274743
"ATX","EV_CHARGE","S7","2017",0.706631548274743
"ATX","EV_CHARGE","S7","2018",0.706631548274743
"ATX","EV_CHARGE","S7","2019",0.706631548274743
"ATX","EV_CHARGE","S7","2020",0.706631548274743
"ATX","EV_CHARGE","S7","2021",0.706631548274743
"ATX","EV_CHARGE","S7","2022",0.706631548274743
"ATX","EV_CHARGE","S7","2023",0.706631548274743
"ATX","EV_CHARGE","S7","2024",0.706631548274743
"ATX","EV_CHARGE","S7","2025",0.706631548274743
"ATX","EV_CHARGE","S7","2026",0.706631548274743
"ATX","EV_CHARGE","S7","2027",0.706631548274743
"ATX","EV_CHARGE","S7","2028",0.706631548274743
"ATX","EV_CHARGE","S7","2029",0.706631548274743
"ATX","EV_CHARGE","S7","2030",0.706631548274743
"ATX","EV_CHARGE","S7","2031",0.706631548274743
"ATX","EV_CHARGE","S7","2032",0.706631548274743
"ATX","EV_CHARGE","S7","2033",0.706631548274743
"ATX","EV_CHARGE","S7","2034",0.706631548274743
"ATX","EV_CHARGE","S7","2035",0.706631548274743
"ATX","EV_CHARGE","S7","2036",0.706631548274743
"ATX","EV_CHARGE","S7","2037",0.706631548274743
"ATX","EV_CHARGE","S7","2038",0.706631548274743
"ATX","EV_CHARGE","S7","2039",0.706631548274743
"ATX","EV_CHARGE","S7","2040",0.706631548274743
"ATX","EV_CHARGE","S7","2041",0.706631548274743
"ATX","EV_CHARGE","S7","2042",0.706631548274743
"ATX","EV_CHARGE","S7","2043",0.706631548274743
"ATX","EV_CHARGE","S7","2044",0.706631548274743
"ATX","EV_CHARGE","S7","2045",0.706631548274743
"ATX","EV_CHARGE","S7","2046",0.706631548274743
"ATX","EV_CHARGE","S7","2047",0.706631548274743
"ATX","EV_CHARGE","S7","2048",0.706631548274743
"ATX","EV_CHARGE","S7","2049",0.706631548274743
"ATX","EV_CHARGE","S7","2050",0.706631548274743
"ATX","EV_CHARGE","S8","2015",0.595271660022325
"ATX","EV_CHARGE","S8","2016",0.595271660022325
"ATX","EV_CHARGE","S8","2017",0.595271660022325
"ATX","EV_CHARGE","S8","2018",0.595271660022325
"ATX","EV_CHARGE","S8","2019",0.595271660022325
"ATX","EV_CHARGE","S8","2020",0.595271660022325
"ATX","EV_CHARGE","S8","2021",0.595271660022325
"ATX","EV_CHARGE","S8","2022",0.595271660022325
"ATX","EV_CHARGE","S8","2023",0.595271660022325
"ATX","EV_CHARGE","S8","2024",0.595271660022325
"ATX","EV_CHARGE","S8","2025",0.595271660022325
"ATX","EV_CHARGE","S8","2026",0.595271660022325
"ATX","EV_CHARGE","S8","2027",0.595271660022325
"ATX","EV_CHARGE","S8","2028",0.595271660022325
"ATX","EV_CHARGE","S8","2029",0.595271660022325
"ATX","EV_CHARGE","S8","2030",0.595271660022325
"ATX","EV_CHARGE","S8","2031",0.595271660022325
"ATX","EV_CHARGE","S8","2032",0.595271660022325
"ATX","EV_CHARGE","S8","2033",0.595271660022325
"ATX","EV_CHARGE","S8","2034",0.595271660022325
"ATX","EV_CHARGE","S8","2035",0.595271660022325
"ATX","EV_CHARGE","S8","2036",0.595271660022325
"ATX","EV_CHARGE","S8","2037",0.595271660022325
"ATX","EV_CHARGE","S8","2038",0.595271660022325
"ATX","EV_CHARGE","S8","2039",0.595271660022325
"ATX","EV_CHARGE","S8","2040",0.595271660022325
"ATX","EV_CHARGE","S8","2041",0.595271660022325
"ATX","EV_CHARGE","S8","2042",0.595271660022325
"ATX","EV_CHARGE","S8","2043",0.595271660022325
"ATX","EV_CHARGE","S8","2044",0.595271660022325
"ATX","EV_CHARGE","S8","2045",0.595271660022325
"ATX","EV_CHARGE","S8","2046",0.595271660022325
"ATX","EV_CHARGE","S8","2047",0.595271660022325
"ATX","EV_CHARGE","S8","2048",0.595271660022325
"ATX","EV_CHARGE","S8","2049",0.595271660022325
"ATX","EV_CHARGE","S8","2050",0.595271660022325
"ATX","EV_CHARGE","S9","2015",0.661651377805065
"ATX","EV_CHARGE","S9","2016",0.661651377805065
"ATX","EV_CHARGE","S9","2017",0.661651377805065
"ATX","EV_CHARGE","S9","2018",0.661651377805065
"ATX","EV_CHARGE","S9","2019",0.661651377805065
"ATX","EV_CHARGE","S9","2020",0.661651377805065
"ATX","EV_CHARGE","S9","2021",0.661651377805065
"ATX","EV_CHARGE","S9","2022",0.661651377805065
"ATX","EV_CHARGE","S9","2023",0.661651377805065
"ATX","EV_CHARGE","S9","2024",0.661651377805065
"ATX","EV_CHARGE","S9","2025",0.661651377805065
"ATX","EV_CHARGE","S9","2026",0.661651377805065
"ATX","EV_CHARGE","S9","2027",0.661651377805065
"ATX","EV_CHARGE","S9","2028",0.661651377805065
"ATX","EV_CHARGE","S9","2029",0.661651377805065
"ATX","EV_CHARGE","S9","2030",0.661651377805065
"ATX","EV_CHARGE","S9","2031",0.661651377805065
"ATX","EV_CHARGE","S9","2032",0.661651377805065
"ATX","EV_CHARGE","S9","2033",0.661651377805065
"ATX","EV_CHARGE","S9","2034",0.661651377805065
"ATX","EV_CHARGE","S9","2035",0.661651377805065
"ATX","EV_CHARGE","S9","2036",0.661651377805065
"ATX","EV_CHARGE","S9","2037",0.661651377805065
"ATX","EV_CHARGE","S9","2038",0.661651377805065
"ATX","EV_CHARGE","S9","2039",0.661651377805065
"ATX","EV_CHARGE","S9","2040",0.661651377805065
"ATX","EV_CHARGE","S9","2041",0.661651377805065
"ATX","EV_CHARGE","S9","2042",0.661651377805065
"ATX","EV_CHARGE","S9","2043",0.661651377805065
"ATX","EV_CHARGE","S9","2044",0.661651377805065
"ATX","EV_CHARGE","S9","2045",0.661651377805065
"ATX","EV_CHARGE","S9","2046",0.661651377805065
"ATX","EV_CHARGE","S9","2047",0.661651377805065
"ATX","EV_CHARGE","S9","2048",0.661651377805065
"ATX","EV_CHARGE","S9","2049",0.661651377805065
"ATX","EV_CHARGE","S9","2050",0.661651377805065
"ATX","EV_CHARGE","S10","2015",0.588917517695853
"ATX","EV_CHARGE","S10","2016",0.588917517695853
"ATX","EV_CHARGE","S10","2017",0.588917517695853
"ATX","EV_CHARGE","S10","2018",0.588917517695853
"ATX","EV_CHARGE","S10","2019",0.588917517695853
"ATX","EV_CHARGE","S10","2020",0.588917517695853
"ATX","EV_CHARGE","S10","2021",0.588917517695853
"ATX","EV_CHARGE","S10","2022",0.588917517695853
"ATX","EV_CHARGE","S10","2023",0.588917517695853
"ATX","EV_CHARGE","S10","2024",0.588917517695853
"ATX","EV_CHARGE","S10","2025",0.588917517695853
"ATX","EV_CHARGE","S10","2026",0.588917517695853
"ATX","EV_CHARGE","S10","2027",0.588917517695853
"ATX","EV_CHARGE","S10","2028",0.588917517695853
"ATX","EV_CHARGE","S10","2029",0.588917517695853
"ATX","EV_CHARGE","S10","2030",0.588917517695853
"ATX","EV_CHARGE","S10","2031",0.588917517695853
"ATX","EV_CHARGE","S10","2032",0.588917517695853
"ATX","EV_CHARGE","S10","2033",0.588917517695853
"ATX","EV_CHARGE","S10","2034",0.588917517695853
"ATX","EV_CHARGE","S10","2035",0.588917517695853
"ATX","EV_CHARGE","S10","2036",0.588917517695853
"ATX","EV_CHARGE","S10","2037",0.588917517695853
"ATX","EV_CHARGE","S10","2038",0.588917517695853
"ATX","EV_CHARGE","S10","2039",0.588917517695853
"ATX","EV_CHARGE","S10","2040",0.588917517695853
"ATX","EV_CHARGE","S10","2041",0.588917517695853
"ATX","EV_CHARGE","S10","2042",0.588917517695853
"ATX","EV_CHARGE","S10","2043",0.588917517695853
"ATX","EV_CHARGE","S10","2044",0.588917517695853
"ATX","EV_CHARGE","S10","2045",0.588917517695853
"ATX","EV_CHARGE","S10","2046",0.588917517695853
"ATX","EV_CHARGE","S10","2047",0.588917517695853
"ATX","EV_CHARGE","S10","2048",0.588917517695853
"ATX","EV_CHARGE","S10","2049",0.588917517695853
"ATX","EV_CHARGE","S10","2050",0.588917517695853
"ATX","EV_CHARGE","S11","2015",0.61632158313221
"ATX","EV_CHARGE","S11","2016",0.61632158313221
"ATX","EV_CHARGE","S11","2017",0.61632158313221
"ATX","EV_CHARGE","S11","2018",0.61632158313221
"ATX","EV_CHARGE","S11","2019",0.61632158313221
"ATX","EV_CHARGE","S11","2020",0.61632158313221
"ATX","EV_CHARGE","S11","2021",0.61632158313221
"ATX","EV_CHARGE","S11","2022",0.61632158313221
"ATX","EV_CHARGE","S11","2023",0.61632158313221
"ATX","EV_CHARGE","S11","2024",0.61632158313221
"ATX","EV_CHARGE","S11","2025",0.61632158313221
"ATX","EV_CHARGE","S11","2026",0.61632158313221
"ATX","EV_CHARGE","S11","2027",0.61632158313221
"ATX","EV_CHARGE","S11","2028",0.61632158313221
"ATX","EV_CHARGE","S11","2029",0.61632158313221
"ATX","EV_CHARGE","S11","2030",0.61632158313221
"ATX","EV_CHARGE","S11","2031",0.61632158313221
"ATX","EV_CHARGE","S11","2032",0.61632158313221
"ATX","EV_CHARGE","S11","2033",0.61632158313221
"ATX","EV_CHARGE","S11","2034",0.61632158313221
"ATX","EV_CHARGE","S11","2035",0.61632158313221
"ATX","EV_CHARGE","S11","2036",0.61632158313221
"ATX","EV_CHARGE","S11","2037",0.61632158313221
"ATX","EV_CHARGE","S11","2038",0.61632158313221
"ATX","EV_CHARGE","S11","2039",0.61632158313221
"ATX","EV_CHARGE","S11","2040",0.61632158313221
"ATX","EV_CHARGE","S11","2041",0.61632158313221
"ATX","EV_CHARGE","S11","2042",0.61632158313221
"ATX","EV_CHARGE","S11","2043",0.61632158313221
"ATX","EV_CHARGE","S11","2044",0.61632158313221
"ATX","EV_CHARGE","S11","2045",0.61632158313221
"ATX","EV_CHARGE","S11","2046",0.61632158313221
"ATX","EV_CHARGE","S11","2047",0.61632158313221
"ATX","EV_CHARGE","S11","2048",0.61632158313221
"ATX","EV_CHARGE","S11","2049",0.61632158313221
"ATX","EV_CHARGE","S11","2050",0.61632158313221
"ATX","EV_CHARGE","S12","2015",0.597632977820109
"ATX","EV_CHARGE","S12","2016",0.597632977820109
"ATX","EV_CHARGE","S12","2017",0.597632977820109
"ATX","EV_CHARGE","S12","2018",0.597632977820109
"ATX","EV_CHARGE","S12","2019",0.597632977820109
"ATX","EV_CHARGE","S12","2020",0.597632977820109
"ATX","EV_CHARGE","S12","2021",0.597632977820109
"ATX","EV_CHARGE","S12","2022",0.597632977820109
"ATX","EV_CHARGE","S12","2023",0.597632977820109
"ATX","EV_CHARGE","S12","2024",0.597632977820109
"ATX","EV_CHARGE","S12","2025",0.597632977820109
"ATX","EV_CHARGE","S12","2026",0.597632977820109
"ATX","EV_CHARGE","S12","2027",0.597632977820109
"ATX","EV_CHARGE","S12","2028",0.597632977820109
"ATX","EV_CHARGE","S12","2029",0.597632977820109
"ATX","EV_CHARGE","S12","2030",0.597632977820109
"ATX","EV_CHARGE","S12","2031",0.597632977820109
"ATX","EV_CHARGE","S12","2032",0.597632977820109
