scenario,quantity,region,technology,year,season,timeslice,value
6,Electricity Use,ATX,IGCCCCSPP,2050,INTERMEDIATE,SF24,0.0
6,Electricity Use,ATX,H2FUELCELL,2050,INTERMEDIATE,SF1,0.0
6,Electricity Use,ATX,H2FUELCELL,2050,INTERMEDIATE,SF2,0.0
6,Electricity Use,ATX,H2FUELCELL,2050,INTERMEDIATE,SF3,0.0
6,Electricity Use,ATX,H2FUELCELL,2050,INTERMEDIATE,SF4,0.0
6,Electricity Use,ATX,H2FUELCELL,2050,INTERMEDIATE,SF5,0.0
6,Electricity Use,ATX,H2FUELCELL,2050,INTERMEDIATE,SF6,0.0
6,Electricity Use,ATX,H2FUELCELL,2050,INTERMEDIATE,SF7,0.0
6,Electricity Use,ATX,H2FUELCELL,2050,INTERMEDIATE,SF8,0.0
6,Electricity Use,ATX,H2FUELCELL,2050,INTERMEDIATE,SF9,0.0
6,Electricity Use,ATX,H2FUELCELL,2050,INTERMEDIATE,SF10,0.0
6,Electricity Use,ATX,H2FUELCELL,2050,INTERMEDIATE,SF11,0.0
6,Electricity Use,ATX,H2FUELCELL,2050,INTERMEDIATE,SF12,0.0
6,Electricity Use,ATX,H2FUELCELL,2050,INTERMEDIATE,SF13,0.0
6,Electricity Use,ATX,H2FUELCELL,2050,INTERMEDIATE,SF14,0.0
6,Electricity Use,ATX,H2FUELCELL,2050,INTERMEDIATE,SF15,0.0
6,Electricity Use,ATX,H2FUELCELL,2050,INTERMEDIATE,SF16,0.0
6,Electricity Use,ATX,H2FUELCELL,2050,INTERMEDIATE,SF17,0.0
6,Electricity Use,ATX,H2FUELCELL,2050,INTERMEDIATE,SF18,0.0
6,Electricity Use,ATX,H2FUELCELL,2050,INTERMEDIATE,SF19,0.0
6,Electricity Use,ATX,H2FUELCELL,2050,INTERMEDIATE,SF20,0.0
6,Electricity Use,ATX,H2FUELCELL,2050,INTERMEDIATE,SF21,0.0
6,Electricity Use,ATX,H2FUELCELL,2050,INTERMEDIATE,SF22,0.0
6,Electricity Use,ATX,H2FUELCELL,2050,INTERMEDIATE,SF23,0.0
6,Electricity Use,ATX,H2FUELCELL,2050,INTERMEDIATE,SF24,0.0
6,Electricity Use,ATX,BATTERY,2050,INTERMEDIATE,SF1,0.0
6,Electricity Use,ATX,BATTERY,2050,INTERMEDIATE,SF2,0.0
6,Electricity Use,ATX,BATTERY,2050,INTERMEDIATE,SF3,0.0
6,Electricity Use,ATX,BATTERY,2050,INTERMEDIATE,SF4,0.0
6,Electricity Use,ATX,BATTERY,2050,INTERMEDIATE,SF5,0.0
6,Electricity Use,ATX,BATTERY,2050,INTERMEDIATE,SF6,0.0
6,Electricity Use,ATX,BATTERY,2050,INTERMEDIATE,SF7,0.0
6,Electricity Use,ATX,BATTERY,2050,INTERMEDIATE,SF8,0.0
6,Electricity Use,ATX,BATTERY,2050,INTERMEDIATE,SF9,1.64
6,Electricity Use,ATX,BATTERY,2050,INTERMEDIATE,SF10,3.08
6,Electricity Use,ATX,BATTERY,2050,INTERMEDIATE,SF11,4.46
6,Electricity Use,ATX,BATTERY,2050,INTERMEDIATE,SF12,4.6
6,Electricity Use,ATX,BATTERY,2050,INTERMEDIATE,SF13,0.0
6,Electricity Use,ATX,BATTERY,2050,INTERMEDIATE,SF14,0.04
6,Electricity Use,ATX,BATTERY,2050,INTERMEDIATE,SF15,3.83
6,Electricity Use,ATX,BATTERY,2050,INTERMEDIATE,SF16,1.89
6,Electricity Use,ATX,BATTERY,2050,INTERMEDIATE,SF17,0.43
6,Electricity Use,ATX,BATTERY,2050,INTERMEDIATE,SF18,0.0
6,Electricity Use,ATX,BATTERY,2050,INTERMEDIATE,SF19,0.0
6,Electricity Use,ATX,BATTERY,2050,INTERMEDIATE,SF20,0.0
6,Electricity Use,ATX,BATTERY,2050,INTERMEDIATE,SF21,0.0
6,Electricity Use,ATX,BATTERY,2050,INTERMEDIATE,SF22,0.0
6,Electricity Use,ATX,BATTERY,2050,INTERMEDIATE,SF23,0.0
6,Electricity Use,ATX,BATTERY,2050,INTERMEDIATE,SF24,0.0
6,Electricity Use,ATX,EV_CHARGE,2050,INTERMEDIATE,SF1,0.57
6,Electricity Use,ATX,EV_CHARGE,2050,INTERMEDIATE,SF2,1.42
6,Electricity Use,ATX,EV_CHARGE,2050,INTERMEDIATE,SF3,0.0
6,Electricity Use,ATX,EV_CHARGE,2050,INTERMEDIATE,SF4,0.0
6,Electricity Use,ATX,EV_CHARGE,2050,INTERMEDIATE,SF5,0.0
6,Electricity Use,ATX,EV_CHARGE,2050,INTERMEDIATE,SF6,0.0
6,Electricity Use,ATX,EV_CHARGE,2050,INTERMEDIATE,SF7,0.0
6,Electricity Use,ATX,EV_CHARGE,2050,INTERMEDIATE,SF8,0.0
6,Electricity Use,ATX,EV_CHARGE,2050,INTERMEDIATE,SF9,0.0
6,Electricity Use,ATX,EV_CHARGE,2050,INTERMEDIATE,SF10,0.0
6,Electricity Use,ATX,EV_CHARGE,2050,INTERMEDIATE,SF11,0.0
6,Electricity Use,ATX,EV_CHARGE,2050,INTERMEDIATE,SF12,0.0
6,Electricity Use,ATX,EV_CHARGE,2050,INTERMEDIATE,SF13,0.0
6,Electricity Use,ATX,EV_CHARGE,2050,INTERMEDIATE,SF14,0.0
6,Electricity Use,ATX,EV_CHARGE,2050,INTERMEDIATE,SF15,0.0
6,Electricity Use,ATX,EV_CHARGE,2050,INTERMEDIATE,SF16,0.0
6,Electricity Use,ATX,EV_CHARGE,2050,INTERMEDIATE,SF17,0.0
6,Electricity Use,ATX,EV_CHARGE,2050,INTERMEDIATE,SF18,0.0
6,Electricity Use,ATX,EV_CHARGE,2050,INTERMEDIATE,SF19,0.0
6,Electricity Use,ATX,EV_CHARGE,2050,INTERMEDIATE,SF20,0.0
6,Electricity Use,ATX,EV_CHARGE,2050,INTERMEDIATE,SF21,0.0
6,Electricity Use,ATX,EV_CHARGE,2050,INTERMEDIATE,SF22,0.0
6,Electricity Use,ATX,EV_CHARGE,2050,INTERMEDIATE,SF23,0.0
6,Electricity Use,ATX,EV_CHARGE,2050,INTERMEDIATE,SF24,0.0
6,Electricity Use,ATX,V2G,2050,INTERMEDIATE,SF1,0.0
6,Electricity Use,ATX,V2G,2050,INTERMEDIATE,SF2,0.0
6,Electricity Use,ATX,V2G,2050,INTERMEDIATE,SF3,0.0
6,Electricity Use,ATX,V2G,2050,INTERMEDIATE,SF4,0.0
6,Electricity Use,ATX,V2G,2050,INTERMEDIATE,SF5,0.0
6,Electricity Use,ATX,V2G,2050,INTERMEDIATE,SF6,0.0
6,Electricity Use,ATX,V2G,2050,INTERMEDIATE,SF7,0.0
6,Electricity Use,ATX,V2G,2050,INTERMEDIATE,SF8,0.0
6,Electricity Use,ATX,V2G,2050,INTERMEDIATE,SF9,0.0
6,Electricity Use,ATX,V2G,2050,INTERMEDIATE,SF10,0.0
6,Electricity Use,ATX,V2G,2050,INTERMEDIATE,SF11,0.0
6,Electricity Use,ATX,V2G,2050,INTERMEDIATE,SF12,0.0
6,Electricity Use,ATX,V2G,2050,INTERMEDIATE,SF13,0.0
6,Electricity Use,ATX,V2G,2050,INTERMEDIATE,SF14,0.0
6,Electricity Use,ATX,V2G,2050,INTERMEDIATE,SF15,0.0
6,Electricity Use,ATX,V2G,2050,INTERMEDIATE,SF16,0.0
6,Electricity Use,ATX,V2G,2050,INTERMEDIATE,SF17,0.0
6,Electricity Use,ATX,V2G,2050,INTERMEDIATE,SF18,0.0
6,Electricity Use,ATX,V2G,2050,INTERMEDIATE,SF19,0.0
6,Electricity Use,ATX,V2G,2050,INTERMEDIATE,SF20,0.0
6,Electricity Use,ATX,V2G,2050,INTERMEDIATE,SF21,0.0
6,Electricity Use,ATX,V2G,2050,INTERMEDIATE,SF22,0.0
6,Electricity Use,ATX,V2G,2050,INTERMEDIATE,SF23,0.0
6,Electricity Use,ATX,V2G,2050,INTERMEDIATE,SF24,0.0
6,Electricity Use,ATX,EV_DISCHARGE,2050,INTERMEDIATE,SF1,0.01
6,Electricity Use,ATX,EV_DISCHARGE,2050,INTERMEDIATE,SF2,0.0
6,Electricity Use,ATX,EV_DISCHARGE,2050,INTERMEDIATE,SF3,0.0
6,Electricity Use,ATX,EV_DISCHARGE,2050,INTERMEDIATE,SF4,0.0
6,Electricity Use,ATX,EV_DISCHARGE,2050,INTERMEDIATE,SF5,0.02
6,Electricity Use,ATX,EV_DISCHARGE,2050,INTERMEDIATE,SF6,0.03
6,Electricity Use,ATX,EV_DISCHARGE,2050,INTERMEDIATE,SF7,0.09
6,Electricity Use,ATX,EV_DISCHARGE,2050,INTERMEDIATE,SF8,0.12
6,Electricity Use,ATX,EV_DISCHARGE,2050,INTERMEDIATE,SF9,0.1
6,Electricity Use,ATX,EV_DISCHARGE,2050,INTERMEDIATE,SF10,0.12
6,Electricity Use,ATX,EV_DISCHARGE,2050,INTERMEDIATE,SF11,0.11
6,Electricity Use,ATX,EV_DISCHARGE,2050,INTERMEDIATE,SF12,0.12
6,Electricity Use,ATX,EV_DISCHARGE,2050,INTERMEDIATE,SF13,0.13
6,Electricity Use,ATX,EV_DISCHARGE,2050,INTERMEDIATE,SF14,0.12
6,Electricity Use,ATX,EV_DISCHARGE,2050,INTERMEDIATE,SF15,0.12
6,Electricity Use,ATX,EV_DISCHARGE,2050,INTERMEDIATE,SF16,0.13
6,Electricity Use,ATX,EV_DISCHARGE,2050,INTERMEDIATE,SF17,0.15
6,Electricity Use,ATX,EV_DISCHARGE,2050,INTERMEDIATE,SF18,0.14
6,Electricity Use,ATX,EV_DISCHARGE,2050,INTERMEDIATE,SF19,0.11
6,Electricity Use,ATX,EV_DISCHARGE,2050,INTERMEDIATE,SF20,0.06
6,Electricity Use,ATX,EV_DISCHARGE,2050,INTERMEDIATE,SF21,0.05
6,Electricity Use,ATX,EV_DISCHARGE,2050,INTERMEDIATE,SF22,0.04
6,Electricity Use,ATX,EV_DISCHARGE,2050,INTERMEDIATE,SF23,0.02
6,Electricity Use,ATX,EV_DISCHARGE,2050,INTERMEDIATE,SF24,0.01
6,Electricity Use,ATX,EV_CHARGE_F,2050,INTERMEDIATE,SF1,0.0
6,Electricity Use,ATX,EV_CHARGE_F,2050,INTERMEDIATE,SF2,0.37
6,Electricity Use,ATX,EV_CHARGE_F,2050,INTERMEDIATE,SF3,0.0
6,Electricity Use,ATX,EV_CHARGE_F,2050,INTERMEDIATE,SF4,0.0
6,Electricity Use,ATX,EV_CHARGE_F,2050,INTERMEDIATE,SF5,0.0
6,Electricity Use,ATX,EV_CHARGE_F,2050,INTERMEDIATE,SF6,0.3
6,Electricity Use,ATX,EV_CHARGE_F,2050,INTERMEDIATE,SF7,0.16
6,Electricity Use,ATX,EV_CHARGE_F,2050,INTERMEDIATE,SF8,0.07
6,Electricity Use,ATX,EV_CHARGE_F,2050,INTERMEDIATE,SF9,0.12
6,Electricity Use,ATX,EV_CHARGE_F,2050,INTERMEDIATE,SF10,0.07
6,Electricity Use,ATX,EV_CHARGE_F,2050,INTERMEDIATE,SF11,0.09
6,Electricity Use,ATX,EV_CHARGE_F,2050,INTERMEDIATE,SF12,0.07
6,Electricity Use,ATX,EV_CHARGE_F,2050,INTERMEDIATE,SF13,0.05
6,Electricity Use,ATX,EV_CHARGE_F,2050,INTERMEDIATE,SF14,0.07
6,Electricity Use,ATX,EV_CHARGE_F,2050,INTERMEDIATE,SF15,0.07
6,Electricity Use,ATX,EV_CHARGE_F,2050,INTERMEDIATE,SF16,0.05
6,Electricity Use,ATX,EV_CHARGE_F,2050,INTERMEDIATE,SF17,0.0
6,Electricity Use,ATX,EV_CHARGE_F,2050,INTERMEDIATE,SF18,0.03
6,Electricity Use,ATX,EV_CHARGE_F,2050,INTERMEDIATE,SF19,0.0
6,Electricity Use,ATX,EV_CHARGE_F,2050,INTERMEDIATE,SF20,0.0
6,Electricity Use,ATX,EV_CHARGE_F,2050,INTERMEDIATE,SF21,0.0
6,Electricity Use,ATX,EV_CHARGE_F,2050,INTERMEDIATE,SF22,0.29
6,Electricity Use,ATX,EV_CHARGE_F,2050,INTERMEDIATE,SF23,0.23
6,Electricity Use,ATX,EV_CHARGE_F,2050,INTERMEDIATE,SF24,0.0
6,Electricity Use,ATX,V2G_F,2050,INTERMEDIATE,SF1,0.0
6,Electricity Use,ATX,V2G_F,2050,INTERMEDIATE,SF2,0.0
6,Electricity Use,ATX,V2G_F,2050,INTERMEDIATE,SF3,0.0
6,Electricity Use,ATX,V2G_F,2050,INTERMEDIATE,SF4,0.0
6,Electricity Use,ATX,V2G_F,2050,INTERMEDIATE,SF5,0.0
6,Electricity Use,ATX,V2G_F,2050,INTERMEDIATE,SF6,0.0
6,Electricity Use,ATX,V2G_F,2050,INTERMEDIATE,SF7,0.0
6,Electricity Use,ATX,V2G_F,2050,INTERMEDIATE,SF8,0.0
6,Electricity Use,ATX,V2G_F,2050,INTERMEDIATE,SF9,0.0
6,Electricity Use,ATX,V2G_F,2050,INTERMEDIATE,SF10,0.0
6,Electricity Use,ATX,V2G_F,2050,INTERMEDIATE,SF11,0.0
6,Electricity Use,ATX,V2G_F,2050,INTERMEDIATE,SF12,0.0
6,Electricity Use,ATX,V2G_F,2050,INTERMEDIATE,SF13,0.0
6,Electricity Use,ATX,V2G_F,2050,INTERMEDIATE,SF14,0.0
6,Electricity Use,ATX,V2G_F,2050,INTERMEDIATE,SF15,0.0
6,Electricity Use,ATX,V2G_F,2050,INTERMEDIATE,SF16,0.0
6,Electricity Use,ATX,V2G_F,2050,INTERMEDIATE,SF17,0.0
6,Electricity Use,ATX,V2G_F,2050,INTERMEDIATE,SF18,0.0
6,Electricity Use,ATX,V2G_F,2050,INTERMEDIATE,SF19,0.0
6,Electricity Use,ATX,V2G_F,2050,INTERMEDIATE,SF20,0.0
6,Electricity Use,ATX,V2G_F,2050,INTERMEDIATE,SF21,0.0
6,Electricity Use,ATX,V2G_F,2050,INTERMEDIATE,SF22,0.0
6,Electricity Use,ATX,V2G_F,2050,INTERMEDIATE,SF23,0.0
6,Electricity Use,ATX,V2G_F,2050,INTERMEDIATE,SF24,0.0
6,Electricity Use,ATX,EV_DISCHARGE_F,2050,INTERMEDIATE,SF1,0.01
6,Electricity Use,ATX,EV_DISCHARGE_F,2050,INTERMEDIATE,SF2,0.0
6,Electricity Use,ATX,EV_DISCHARGE_F,2050,INTERMEDIATE,SF3,0.0
6,Electricity Use,ATX,EV_DISCHARGE_F,2050,INTERMEDIATE,SF4,0.0
6,Electricity Use,ATX,EV_DISCHARGE_F,2050,INTERMEDIATE,SF5,0.02
6,Electricity Use,ATX,EV_DISCHARGE_F,2050,INTERMEDIATE,SF6,0.03
6,Electricity Use,ATX,EV_DISCHARGE_F,2050,INTERMEDIATE,SF7,0.09
6,Electricity Use,ATX,EV_DISCHARGE_F,2050,INTERMEDIATE,SF8,0.12
6,Electricity Use,ATX,EV_DISCHARGE_F,2050,INTERMEDIATE,SF9,0.1
6,Electricity Use,ATX,EV_DISCHARGE_F,2050,INTERMEDIATE,SF10,0.12
6,Electricity Use,ATX,EV_DISCHARGE_F,2050,INTERMEDIATE,SF11,0.12
6,Electricity Use,ATX,EV_DISCHARGE_F,2050,INTERMEDIATE,SF12,0.12
6,Electricity Use,ATX,EV_DISCHARGE_F,2050,INTERMEDIATE,SF13,0.13
6,Electricity Use,ATX,EV_DISCHARGE_F,2050,INTERMEDIATE,SF14,0.12
6,Electricity Use,ATX,EV_DISCHARGE_F,2050,INTERMEDIATE,SF15,0.12
6,Electricity Use,ATX,EV_DISCHARGE_F,2050,INTERMEDIATE,SF16,0.13
6,Electricity Use,ATX,EV_DISCHARGE_F,2050,INTERMEDIATE,SF17,0.15
6,Electricity Use,ATX,EV_DISCHARGE_F,2050,INTERMEDIATE,SF18,0.14
6,Electricity Use,ATX,EV_DISCHARGE_F,2050,INTERMEDIATE,SF19,0.12
6,Electricity Use,ATX,EV_DISCHARGE_F,2050,INTERMEDIATE,SF20,0.07
6,Electricity Use,ATX,EV_DISCHARGE_F,2050,INTERMEDIATE,SF21,0.05
6,Electricity Use,ATX,EV_DISCHARGE_F,2050,INTERMEDIATE,SF22,0.04
6,Electricity Use,ATX,EV_DISCHARGE_F,2050,INTERMEDIATE,SF23,0.02
6,Electricity Use,ATX,EV_DISCHARGE_F,2050,INTERMEDIATE,SF24,0.01
6,Electricity Use,ATX,BUYCOAL,2050,INTERMEDIATE,SF1,0.0
6,Electricity Use,ATX,BUYCOAL,2050,INTERMEDIATE,SF2,0.0
6,Electricity Use,ATX,BUYCOAL,2050,INTERMEDIATE,SF3,0.0
6,Electricity Use,ATX,BUYCOAL,2050,INTERMEDIATE,SF4,0.0
6,Electricity Use,ATX,BUYCOAL,2050,INTERMEDIATE,SF5,0.0
6,Electricity Use,ATX,BUYCOAL,2050,INTERMEDIATE,SF6,0.0
6,Electricity Use,ATX,BUYCOAL,2050,INTERMEDIATE,SF7,0.0
6,Electricity Use,ATX,BUYCOAL,2050,INTERMEDIATE,SF8,0.0
6,Electricity Use,ATX,BUYCOAL,2050,INTERMEDIATE,SF9,0.0
6,Electricity Use,ATX,BUYCOAL,2050,INTERMEDIATE,SF10,0.0
6,Electricity Use,ATX,BUYCOAL,2050,INTERMEDIATE,SF11,0.0
6,Electricity Use,ATX,BUYCOAL,2050,INTERMEDIATE,SF12,0.0
6,Electricity Use,ATX,BUYCOAL,2050,INTERMEDIATE,SF13,0.0
6,Electricity Use,ATX,BUYCOAL,2050,INTERMEDIATE,SF14,0.0
6,Electricity Use,ATX,BUYCOAL,2050,INTERMEDIATE,SF15,0.0
6,Electricity Use,ATX,BUYCOAL,2050,INTERMEDIATE,SF16,0.0
6,Electricity Use,ATX,BUYCOAL,2050,INTERMEDIATE,SF17,0.0
6,Electricity Use,ATX,BUYCOAL,2050,INTERMEDIATE,SF18,0.0
6,Electricity Use,ATX,BUYCOAL,2050,INTERMEDIATE,SF19,0.0
6,Electricity Use,ATX,BUYCOAL,2050,INTERMEDIATE,SF20,0.0
6,Electricity Use,ATX,BUYCOAL,2050,INTERMEDIATE,SF21,0.0
6,Electricity Use,ATX,BUYCOAL,2050,INTERMEDIATE,SF22,0.0
6,Electricity Use,ATX,BUYCOAL,2050,INTERMEDIATE,SF23,0.0
6,Electricity Use,ATX,BUYCOAL,2050,INTERMEDIATE,SF24,0.0
6,Electricity Use,ATX,BUYURN,2050,INTERMEDIATE,SF1,0.0
6,Electricity Use,ATX,BUYURN,2050,INTERMEDIATE,SF2,0.0
6,Electricity Use,ATX,BUYURN,2050,INTERMEDIATE,SF3,0.0
6,Electricity Use,ATX,BUYURN,2050,INTERMEDIATE,SF4,0.0
6,Electricity Use,ATX,BUYURN,2050,INTERMEDIATE,SF5,0.0
6,Electricity Use,ATX,BUYURN,2050,INTERMEDIATE,SF6,0.0
6,Electricity Use,ATX,BUYURN,2050,INTERMEDIATE,SF7,0.0
6,Electricity Use,ATX,BUYURN,2050,INTERMEDIATE,SF8,0.0
6,Electricity Use,ATX,BUYURN,2050,INTERMEDIATE,SF9,0.0
6,Electricity Use,ATX,BUYURN,2050,INTERMEDIATE,SF10,0.0
6,Electricity Use,ATX,BUYURN,2050,INTERMEDIATE,SF11,0.0
6,Electricity Use,ATX,BUYURN,2050,INTERMEDIATE,SF12,0.0
6,Electricity Use,ATX,BUYURN,2050,INTERMEDIATE,SF13,0.0
6,Electricity Use,ATX,BUYURN,2050,INTERMEDIATE,SF14,0.0
6,Electricity Use,ATX,BUYURN,2050,INTERMEDIATE,SF15,0.0
6,Electricity Use,ATX,BUYURN,2050,INTERMEDIATE,SF16,0.0
6,Electricity Use,ATX,BUYURN,2050,INTERMEDIATE,SF17,0.0
6,Electricity Use,ATX,BUYURN,2050,INTERMEDIATE,SF18,0.0
6,Electricity Use,ATX,BUYURN,2050,INTERMEDIATE,SF19,0.0
6,Electricity Use,ATX,BUYURN,2050,INTERMEDIATE,SF20,0.0
6,Electricity Use,ATX,BUYURN,2050,INTERMEDIATE,SF21,0.0
6,Electricity Use,ATX,BUYURN,2050,INTERMEDIATE,SF22,0.0
6,Electricity Use,ATX,BUYURN,2050,INTERMEDIATE,SF23,0.0
6,Electricity Use,ATX,BUYURN,2050,INTERMEDIATE,SF24,0.0
6,Electricity Use,ATX,BUYBIO,2050,INTERMEDIATE,SF1,0.0
6,Electricity Use,ATX,BUYBIO,2050,INTERMEDIATE,SF2,0.0
6,Electricity Use,ATX,BUYBIO,2050,INTERMEDIATE,SF3,0.0
6,Electricity Use,ATX,BUYBIO,2050,INTERMEDIATE,SF4,0.0
6,Electricity Use,ATX,BUYBIO,2050,INTERMEDIATE,SF5,0.0
6,Electricity Use,ATX,BUYBIO,2050,INTERMEDIATE,SF6,0.0
6,Electricity Use,ATX,BUYBIO,2050,INTERMEDIATE,SF7,0.0
6,Electricity Use,ATX,BUYBIO,2050,INTERMEDIATE,SF8,0.0
6,Electricity Use,ATX,BUYBIO,2050,INTERMEDIATE,SF9,0.0
6,Electricity Use,ATX,BUYBIO,2050,INTERMEDIATE,SF10,0.0
6,Electricity Use,ATX,BUYBIO,2050,INTERMEDIATE,SF11,0.0
6,Electricity Use,ATX,BUYBIO,2050,INTERMEDIATE,SF12,0.0
6,Electricity Use,ATX,BUYBIO,2050,INTERMEDIATE,SF13,0.0
6,Electricity Use,ATX,BUYBIO,2050,INTERMEDIATE,SF14,0.0
6,Electricity Use,ATX,BUYBIO,2050,INTERMEDIATE,SF15,0.0
6,Electricity Use,ATX,BUYBIO,2050,INTERMEDIATE,SF16,0.0
6,Electricity Use,ATX,BUYBIO,2050,INTERMEDIATE,SF17,0.0
6,Electricity Use,ATX,BUYBIO,2050,INTERMEDIATE,SF18,0.0
6,Electricity Use,ATX,BUYBIO,2050,INTERMEDIATE,SF19,0.0
6,Electricity Use,ATX,BUYBIO,2050,INTERMEDIATE,SF20,0.0
6,Electricity Use,ATX,BUYBIO,2050,INTERMEDIATE,SF21,0.0
6,Electricity Use,ATX,BUYBIO,2050,INTERMEDIATE,SF22,0.0
6,Electricity Use,ATX,BUYBIO,2050,INTERMEDIATE,SF23,0.0
6,Electricity Use,ATX,BUYBIO,2050,INTERMEDIATE,SF24,0.0
6,Electricity Use,ATX,BUYGAS,2050,INTERMEDIATE,SF1,0.0
6,Electricity Use,ATX,BUYGAS,2050,INTERMEDIATE,SF2,0.0
6,Electricity Use,ATX,BUYGAS,2050,INTERMEDIATE,SF3,0.0
6,Electricity Use,ATX,BUYGAS,2050,INTERMEDIATE,SF4,0.0
6,Electricity Use,ATX,BUYGAS,2050,INTERMEDIATE,SF5,0.0
6,Electricity Use,ATX,BUYGAS,2050,INTERMEDIATE,SF6,0.0
6,Electricity Use,ATX,BUYGAS,2050,INTERMEDIATE,SF7,0.0
6,Electricity Use,ATX,BUYGAS,2050,INTERMEDIATE,SF8,0.0
6,Electricity Use,ATX,BUYGAS,2050,INTERMEDIATE,SF9,0.0
6,Electricity Use,ATX,BUYGAS,2050,INTERMEDIATE,SF10,0.0
6,Electricity Use,ATX,BUYGAS,2050,INTERMEDIATE,SF11,0.0
6,Electricity Use,ATX,BUYGAS,2050,INTERMEDIATE,SF12,0.0
6,Electricity Use,ATX,BUYGAS,2050,INTERMEDIATE,SF13,0.0
6,Electricity Use,ATX,BUYGAS,2050,INTERMEDIATE,SF14,0.0
6,Electricity Use,ATX,BUYGAS,2050,INTERMEDIATE,SF15,0.0
6,Electricity Use,ATX,BUYGAS,2050,INTERMEDIATE,SF16,0.0
6,Electricity Use,ATX,BUYGAS,2050,INTERMEDIATE,SF17,0.0
6,Electricity Use,ATX,BUYGAS,2050,INTERMEDIATE,SF18,0.0
6,Electricity Use,ATX,BUYGAS,2050,INTERMEDIATE,SF19,0.0
6,Electricity Use,ATX,BUYGAS,2050,INTERMEDIATE,SF20,0.0
6,Electricity Use,ATX,BUYGAS,2050,INTERMEDIATE,SF21,0.0
6,Electricity Use,ATX,BUYGAS,2050,INTERMEDIATE,SF22,0.0
6,Electricity Use,ATX,BUYGAS,2050,INTERMEDIATE,SF23,0.0
6,Electricity Use,ATX,BUYGAS,2050,INTERMEDIATE,SF24,0.0
6,Electricity Use,ATX,BUYPET,2050,INTERMEDIATE,SF1,0.0
6,Electricity Use,ATX,BUYPET,2050,INTERMEDIATE,SF2,0.0
6,Electricity Use,ATX,BUYPET,2050,INTERMEDIATE,SF3,0.0
6,Electricity Use,ATX,BUYPET,2050,INTERMEDIATE,SF4,0.0
6,Electricity Use,ATX,BUYPET,2050,INTERMEDIATE,SF5,0.0
6,Electricity Use,ATX,BUYPET,2050,INTERMEDIATE,SF6,0.0
6,Electricity Use,ATX,BUYPET,2050,INTERMEDIATE,SF7,0.0
6,Electricity Use,ATX,BUYPET,2050,INTERMEDIATE,SF8,0.0
6,Electricity Use,ATX,BUYPET,2050,INTERMEDIATE,SF9,0.0
6,Electricity Use,ATX,BUYPET,2050,INTERMEDIATE,SF10,0.0
6,Electricity Use,ATX,BUYPET,2050,INTERMEDIATE,SF11,0.0
6,Electricity Use,ATX,BUYPET,2050,INTERMEDIATE,SF12,0.0
6,Electricity Use,ATX,BUYPET,2050,INTERMEDIATE,SF13,0.0
6,Electricity Use,ATX,BUYPET,2050,INTERMEDIATE,SF14,0.0
6,Electricity Use,ATX,BUYPET,2050,INTERMEDIATE,SF15,0.0
6,Electricity Use,ATX,BUYPET,2050,INTERMEDIATE,SF16,0.0
6,Electricity Use,ATX,BUYPET,2050,INTERMEDIATE,SF17,0.0
6,Electricity Use,ATX,BUYPET,2050,INTERMEDIATE,SF18,0.0
6,Electricity Use,ATX,BUYPET,2050,INTERMEDIATE,SF19,0.0
6,Electricity Use,ATX,BUYPET,2050,INTERMEDIATE,SF20,0.0
6,Electricity Use,ATX,BUYPET,2050,INTERMEDIATE,SF21,0.0
6,Electricity Use,ATX,BUYPET,2050,INTERMEDIATE,SF22,0.0
6,Electricity Use,ATX,BUYPET,2050,INTERMEDIATE,SF23,0.0
6,Electricity Use,ATX,BUYPET,2050,INTERMEDIATE,SF24,0.0
6,Electricity Use,ATX,BUYDSL,2050,INTERMEDIATE,SF1,0.0
6,Electricity Use,ATX,BUYDSL,2050,INTERMEDIATE,SF2,0.0
6,Electricity Use,ATX,BUYDSL,2050,INTERMEDIATE,SF3,0.0
6,Electricity Use,ATX,BUYDSL,2050,INTERMEDIATE,SF4,0.0
6,Electricity Use,ATX,BUYDSL,2050,INTERMEDIATE,SF5,0.0
6,Electricity Use,ATX,BUYDSL,2050,INTERMEDIATE,SF6,0.0
6,Electricity Use,ATX,BUYDSL,2050,INTERMEDIATE,SF7,0.0
6,Electricity Use,ATX,BUYDSL,2050,INTERMEDIATE,SF8,0.0
6,Electricity Use,ATX,BUYDSL,2050,INTERMEDIATE,SF9,0.0
6,Electricity Use,ATX,BUYDSL,2050,INTERMEDIATE,SF10,0.0
6,Electricity Use,ATX,BUYDSL,2050,INTERMEDIATE,SF11,0.0
6,Electricity Use,ATX,BUYDSL,2050,INTERMEDIATE,SF12,0.0
6,Electricity Use,ATX,BUYDSL,2050,INTERMEDIATE,SF13,0.0
6,Electricity Use,ATX,BUYDSL,2050,INTERMEDIATE,SF14,0.0
6,Electricity Use,ATX,BUYDSL,2050,INTERMEDIATE,SF15,0.0
6,Electricity Use,ATX,BUYDSL,2050,INTERMEDIATE,SF16,0.0
6,Electricity Use,ATX,BUYDSL,2050,INTERMEDIATE,SF17,0.0
6,Electricity Use,ATX,BUYDSL,2050,INTERMEDIATE,SF18,0.0
6,Electricity Use,ATX,BUYDSL,2050,INTERMEDIATE,SF19,0.0
6,Electricity Use,ATX,BUYDSL,2050,INTERMEDIATE,SF20,0.0
