scenario,quantity,region,technology,item,year,value
3,NewCapacity,ATX,PHEV_PUB,,2030,0.0
3,NewCapacity,ATX,PHEV_PUB,,2031,0.0
3,NewCapacity,ATX,PHEV_PUB,,2032,0.0
3,NewCapacity,ATX,PHEV_PUB,,2033,0.0
3,NewCapacity,ATX,PHEV_PUB,,2034,0.0
3,NewCapacity,ATX,PHEV_PUB,,2035,0.0
3,NewCapacity,ATX,PHEV_PUB,,2036,0.0
3,NewCapacity,ATX,PHEV_PUB,,2037,0.0
3,NewCapacity,ATX,PHEV_PUB,,2038,0.0
3,NewCapacity,ATX,PHEV_PUB,,2039,0.0
3,NewCapacity,ATX,PHEV_PUB,,2040,0.0
3,NewCapacity,ATX,PHEV_PUB,,2041,0.0
3,NewCapacity,ATX,PHEV_PUB,,2042,0.0
3,NewCapacity,ATX,PHEV_PUB,,2043,0.0
3,NewCapacity,ATX,PHEV_PUB,,2044,0.0
3,NewCapacity,ATX,PHEV_PUB,,2045,0.0
3,NewCapacity,ATX,PHEV_PUB,,2046,0.0
3,NewCapacity,ATX,PHEV_PUB,,2047,0.0
3,NewCapacity,ATX,PHEV_PUB,,2048,0.0
3,NewCapacity,ATX,PHEV_PUB,,2049,0.0
3,NewCapacity,ATX,PHEV_PUB,,2050,0.0
3,NewCapacity,ATX,HYBRID_PUB,,2015,0.0
3,NewCapacity,ATX,HYBRID_PUB,,2016,0.02
3,NewCapacity,ATX,HYBRID_PUB,,2017,0.06
3,NewCapacity,ATX,HYBRID_PUB,,2018,0.07
3,NewCapacity,ATX,HYBRID_PUB,,2019,0.0
3,NewCapacity,ATX,HYBRID_PUB,,2020,0.0
3,NewCapacity,ATX,HYBRID_PUB,,2021,0.0
3,NewCapacity,ATX,HYBRID_PUB,,2022,0.0
3,NewCapacity,ATX,HYBRID_PUB,,2023,0.0
3,NewCapacity,ATX,HYBRID_PUB,,2024,0.0
3,NewCapacity,ATX,HYBRID_PUB,,2025,0.01
3,NewCapacity,ATX,HYBRID_PUB,,2026,0.0
3,NewCapacity,ATX,HYBRID_PUB,,2027,0.0
3,NewCapacity,ATX,HYBRID_PUB,,2028,0.01
3,NewCapacity,ATX,HYBRID_PUB,,2029,0.05
3,NewCapacity,ATX,HYBRID_PUB,,2030,0.03
3,NewCapacity,ATX,HYBRID_PUB,,2031,0.0
3,NewCapacity,ATX,HYBRID_PUB,,2032,0.0
3,NewCapacity,ATX,HYBRID_PUB,,2033,0.0
3,NewCapacity,ATX,HYBRID_PUB,,2034,0.0
3,NewCapacity,ATX,HYBRID_PUB,,2035,0.0
3,NewCapacity,ATX,HYBRID_PUB,,2036,0.0
3,NewCapacity,ATX,HYBRID_PUB,,2037,0.0
3,NewCapacity,ATX,HYBRID_PUB,,2038,0.0
3,NewCapacity,ATX,HYBRID_PUB,,2039,0.0
3,NewCapacity,ATX,HYBRID_PUB,,2040,0.0
3,NewCapacity,ATX,HYBRID_PUB,,2041,0.04
3,NewCapacity,ATX,HYBRID_PUB,,2042,0.01
3,NewCapacity,ATX,HYBRID_PUB,,2043,0.0
3,NewCapacity,ATX,HYBRID_PUB,,2044,0.0
3,NewCapacity,ATX,HYBRID_PUB,,2045,0.01
3,NewCapacity,ATX,HYBRID_PUB,,2046,0.01
3,NewCapacity,ATX,HYBRID_PUB,,2047,0.0
3,NewCapacity,ATX,HYBRID_PUB,,2048,0.0
3,NewCapacity,ATX,HYBRID_PUB,,2049,0.0
3,NewCapacity,ATX,HYBRID_PUB,,2050,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2015,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2016,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2017,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2018,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2019,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2020,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2021,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2022,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2023,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2024,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2025,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2026,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2027,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2028,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2029,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2030,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2031,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2032,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2033,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2034,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2035,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2036,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2037,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2038,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2039,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2040,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2041,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2042,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2043,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2044,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2045,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2046,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2047,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2048,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2049,0.0
3,NewCapacity,ATX,BIO_DSL_PUB,,2050,0.0
3,NewCapacity,ATX,ELCTROL,,2015,0.0
3,NewCapacity,ATX,ELCTROL,,2016,0.0
3,NewCapacity,ATX,ELCTROL,,2017,0.0
3,NewCapacity,ATX,ELCTROL,,2018,0.0
3,NewCapacity,ATX,ELCTROL,,2019,0.0
3,NewCapacity,ATX,ELCTROL,,2020,0.0
3,NewCapacity,ATX,ELCTROL,,2021,0.0
3,NewCapacity,ATX,ELCTROL,,2022,0.0
3,NewCapacity,ATX,ELCTROL,,2023,0.0
3,NewCapacity,ATX,ELCTROL,,2024,0.0
3,NewCapacity,ATX,ELCTROL,,2025,0.0
3,NewCapacity,ATX,ELCTROL,,2026,0.0
3,NewCapacity,ATX,ELCTROL,,2027,0.0
3,NewCapacity,ATX,ELCTROL,,2028,0.0
3,NewCapacity,ATX,ELCTROL,,2029,0.0
3,NewCapacity,ATX,ELCTROL,,2030,0.0
3,NewCapacity,ATX,ELCTROL,,2031,0.0
3,NewCapacity,ATX,ELCTROL,,2032,0.0
3,NewCapacity,ATX,ELCTROL,,2033,0.0
3,NewCapacity,ATX,ELCTROL,,2034,0.0
3,NewCapacity,ATX,ELCTROL,,2035,0.0
3,NewCapacity,ATX,ELCTROL,,2036,0.0
3,NewCapacity,ATX,ELCTROL,,2037,0.0
3,NewCapacity,ATX,ELCTROL,,2038,0.0
3,NewCapacity,ATX,ELCTROL,,2039,0.0
3,NewCapacity,ATX,ELCTROL,,2040,0.0
3,NewCapacity,ATX,ELCTROL,,2041,0.0
3,NewCapacity,ATX,ELCTROL,,2042,0.0
3,NewCapacity,ATX,ELCTROL,,2043,0.0
3,NewCapacity,ATX,ELCTROL,,2044,0.0
3,NewCapacity,ATX,ELCTROL,,2045,0.0
3,NewCapacity,ATX,ELCTROL,,2046,0.0
3,NewCapacity,ATX,ELCTROL,,2047,0.0
3,NewCapacity,ATX,ELCTROL,,2048,0.0
3,NewCapacity,ATX,ELCTROL,,2049,0.0
3,NewCapacity,ATX,ELCTROL,,2050,0.0
3,NewCapacity,ATX,GASREF,,2015,0.0
3,NewCapacity,ATX,GASREF,,2016,0.0
3,NewCapacity,ATX,GASREF,,2017,0.0
3,NewCapacity,ATX,GASREF,,2018,0.0
3,NewCapacity,ATX,GASREF,,2019,0.0
3,NewCapacity,ATX,GASREF,,2020,0.0
3,NewCapacity,ATX,GASREF,,2021,0.0
3,NewCapacity,ATX,GASREF,,2022,0.0
3,NewCapacity,ATX,GASREF,,2023,0.0
3,NewCapacity,ATX,GASREF,,2024,0.0
3,NewCapacity,ATX,GASREF,,2025,0.0
3,NewCapacity,ATX,GASREF,,2026,0.0
3,NewCapacity,ATX,GASREF,,2027,0.0
3,NewCapacity,ATX,GASREF,,2028,0.0
3,NewCapacity,ATX,GASREF,,2029,0.0
3,NewCapacity,ATX,GASREF,,2030,0.0
3,NewCapacity,ATX,GASREF,,2031,0.0
3,NewCapacity,ATX,GASREF,,2032,0.0
3,NewCapacity,ATX,GASREF,,2033,0.0
3,NewCapacity,ATX,GASREF,,2034,0.0
3,NewCapacity,ATX,GASREF,,2035,0.0
3,NewCapacity,ATX,GASREF,,2036,0.0
3,NewCapacity,ATX,GASREF,,2037,0.0
3,NewCapacity,ATX,GASREF,,2038,0.0
3,NewCapacity,ATX,GASREF,,2039,0.0
3,NewCapacity,ATX,GASREF,,2040,0.0
3,NewCapacity,ATX,GASREF,,2041,0.0
3,NewCapacity,ATX,GASREF,,2042,0.0
3,NewCapacity,ATX,GASREF,,2043,0.0
3,NewCapacity,ATX,GASREF,,2044,0.0
3,NewCapacity,ATX,GASREF,,2045,0.0
3,NewCapacity,ATX,GASREF,,2046,0.0
3,NewCapacity,ATX,GASREF,,2047,0.0
3,NewCapacity,ATX,GASREF,,2048,0.0
3,NewCapacity,ATX,GASREF,,2049,0.0
3,NewCapacity,ATX,GASREF,,2050,0.0
3,NewCapacity,ATX,BIOGAS,,2015,0.0
3,NewCapacity,ATX,BIOGAS,,2016,0.0
3,NewCapacity,ATX,BIOGAS,,2017,0.0
3,NewCapacity,ATX,BIOGAS,,2018,0.0
3,NewCapacity,ATX,BIOGAS,,2019,0.0
3,NewCapacity,ATX,BIOGAS,,2020,0.0
3,NewCapacity,ATX,BIOGAS,,2021,0.0
3,NewCapacity,ATX,BIOGAS,,2022,0.0
3,NewCapacity,ATX,BIOGAS,,2023,0.0
3,NewCapacity,ATX,BIOGAS,,2024,0.0
3,NewCapacity,ATX,BIOGAS,,2025,0.0
3,NewCapacity,ATX,BIOGAS,,2026,0.0
3,NewCapacity,ATX,BIOGAS,,2027,0.0
3,NewCapacity,ATX,BIOGAS,,2028,0.0
3,NewCapacity,ATX,BIOGAS,,2029,0.0
3,NewCapacity,ATX,BIOGAS,,2030,0.0
3,NewCapacity,ATX,BIOGAS,,2031,0.0
3,NewCapacity,ATX,BIOGAS,,2032,0.0
3,NewCapacity,ATX,BIOGAS,,2033,0.0
3,NewCapacity,ATX,BIOGAS,,2034,0.0
3,NewCapacity,ATX,BIOGAS,,2035,0.0
3,NewCapacity,ATX,BIOGAS,,2036,0.0
3,NewCapacity,ATX,BIOGAS,,2037,0.0
3,NewCapacity,ATX,BIOGAS,,2038,0.0
3,NewCapacity,ATX,BIOGAS,,2039,0.0
3,NewCapacity,ATX,BIOGAS,,2040,0.0
3,NewCapacity,ATX,BIOGAS,,2041,0.0
3,NewCapacity,ATX,BIOGAS,,2042,0.0
3,NewCapacity,ATX,BIOGAS,,2043,0.0
3,NewCapacity,ATX,BIOGAS,,2044,0.0
3,NewCapacity,ATX,BIOGAS,,2045,0.0
3,NewCapacity,ATX,BIOGAS,,2046,0.0
3,NewCapacity,ATX,BIOGAS,,2047,0.0
3,NewCapacity,ATX,BIOGAS,,2048,0.0
3,NewCapacity,ATX,BIOGAS,,2049,0.0
3,NewCapacity,ATX,BIOGAS,,2050,0.0
3,NewCapacity,ATX,COALGAS,,2015,0.0
3,NewCapacity,ATX,COALGAS,,2016,0.0
3,NewCapacity,ATX,COALGAS,,2017,0.0
3,NewCapacity,ATX,COALGAS,,2018,0.0
3,NewCapacity,ATX,COALGAS,,2019,0.0
3,NewCapacity,ATX,COALGAS,,2020,0.0
3,NewCapacity,ATX,COALGAS,,2021,0.0
3,NewCapacity,ATX,COALGAS,,2022,0.0
3,NewCapacity,ATX,COALGAS,,2023,0.0
3,NewCapacity,ATX,COALGAS,,2024,0.0
3,NewCapacity,ATX,COALGAS,,2025,0.0
3,NewCapacity,ATX,COALGAS,,2026,0.0
3,NewCapacity,ATX,COALGAS,,2027,0.0
3,NewCapacity,ATX,COALGAS,,2028,0.0
3,NewCapacity,ATX,COALGAS,,2029,0.0
3,NewCapacity,ATX,COALGAS,,2030,0.0
3,NewCapacity,ATX,COALGAS,,2031,0.0
3,NewCapacity,ATX,COALGAS,,2032,0.0
3,NewCapacity,ATX,COALGAS,,2033,0.0
3,NewCapacity,ATX,COALGAS,,2034,0.0
3,NewCapacity,ATX,COALGAS,,2035,0.0
3,NewCapacity,ATX,COALGAS,,2036,0.0
3,NewCapacity,ATX,COALGAS,,2037,0.0
3,NewCapacity,ATX,COALGAS,,2038,0.0
3,NewCapacity,ATX,COALGAS,,2039,0.0
3,NewCapacity,ATX,COALGAS,,2040,0.0
3,NewCapacity,ATX,COALGAS,,2041,0.0
3,NewCapacity,ATX,COALGAS,,2042,0.0
3,NewCapacity,ATX,COALGAS,,2043,0.0
3,NewCapacity,ATX,COALGAS,,2044,0.0
3,NewCapacity,ATX,COALGAS,,2045,0.0
3,NewCapacity,ATX,COALGAS,,2046,0.0
3,NewCapacity,ATX,COALGAS,,2047,0.0
3,NewCapacity,ATX,COALGAS,,2048,0.0
3,NewCapacity,ATX,COALGAS,,2049,0.0
3,NewCapacity,ATX,COALGAS,,2050,0.0
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2015,23.16
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2016,19.02
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2017,21.62
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2018,20.85
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2019,20.07
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2020,19.3
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2021,18.53
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2022,17.76
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2023,16.98
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2024,16.21
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2025,15.44
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2026,14.67
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2027,13.9
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2028,13.12
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2029,12.35
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2030,11.58
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2031,10.81
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2032,10.04
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2033,9.26
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2034,8.49
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2035,7.72
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2036,6.95
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2037,6.18
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2038,5.4
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2039,4.63
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2040,3.86
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2041,3.09
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2042,2.32
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2043,1.54
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2044,0.77
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2045,0.0
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2046,0.0
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2047,0.0
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2048,0.0
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2049,0.0
3,AnnualGenerationByTechnology,ATX,COALPP,ELC,2050,0.0
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2015,19.0
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2016,26.55
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2017,28.52
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2018,33.39
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2019,38.7
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2020,43.82
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2021,49.29
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2022,54.93
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2023,60.21
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2024,64.09
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2025,67.81
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2026,71.58
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2027,74.8
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2028,78.61
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2029,82.45
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2030,86.27
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2031,90.13
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2032,94.03
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2033,98.13
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2034,102.6
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2035,105.76
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2036,106.6
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2037,108.32
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2038,107.96
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2039,107.39
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2040,105.4
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2041,101.69
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2042,96.07
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2043,91.31
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2044,92.39
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2045,88.46
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2046,86.13
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2047,82.85
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2048,72.66
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2049,64.65
3,AnnualGenerationByTechnology,ATX,CCPP,ELC,2050,56.65
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2015,8.54
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2016,7.55
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2017,7.06
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2018,7.52
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2019,9.24
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2020,9.42
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2021,7.67
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2022,5.8
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2023,4.33
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2024,3.59
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2025,2.8
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2026,2.18
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2027,1.94
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2028,1.82
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2029,1.67
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2030,1.98
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2031,1.69
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2032,1.43
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2033,1.31
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2034,1.18
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2035,1.42
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2036,1.41
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2037,1.42
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2038,1.39
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2039,1.35
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2040,1.27
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2041,1.14
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2042,1.16
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2043,1.04
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2044,0.99
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2045,0.96
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2046,0.35
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2047,0.0
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2048,0.0
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2049,0.0
3,AnnualGenerationByTechnology,ATX,CTPP,ELC,2050,0.0
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2015,16.77
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2016,16.22
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2017,15.66
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2018,15.1
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2019,14.54
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2020,13.98
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2021,13.42
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2022,12.86
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2023,12.3
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2024,11.74
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2025,11.18
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2026,10.62
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2027,10.06
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2028,9.51
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2029,8.95
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2030,8.39
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2031,7.83
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2032,7.27
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2033,6.71
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2034,6.15
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2035,5.59
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2036,5.03
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2037,4.47
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2038,3.91
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2039,3.35
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2040,2.8
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2041,2.24
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2042,1.68
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2043,1.12
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2044,0.56
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2045,0.0
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2046,0.0
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2047,0.0
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2048,0.0
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2049,0.0
3,AnnualGenerationByTechnology,ATX,NUCPP,ELC,2050,0.0
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2015,0.0
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2016,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2017,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2018,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2019,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2020,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2021,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2022,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2023,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2024,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2025,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2026,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2027,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2028,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2029,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2030,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2031,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2032,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2033,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2034,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2035,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2036,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2037,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2038,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2039,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2040,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2041,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2042,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2043,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2044,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2045,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2046,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2047,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2048,0.21
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2049,0.22
3,AnnualGenerationByTechnology,ATX,HYDROPP,ELC,2050,0.22
3,AnnualGenerationByTechnology,ATX,WINDPP,ELC,2015,10.32
3,AnnualGenerationByTechnology,ATX,WINDPP,ELC,2016,9.97
3,AnnualGenerationByTechnology,ATX,WINDPP,ELC,2017,9.63
3,AnnualGenerationByTechnology,ATX,WINDPP,ELC,2018,9.29
3,AnnualGenerationByTechnology,ATX,WINDPP,ELC,2019,8.94
3,AnnualGenerationByTechnology,ATX,WINDPP,ELC,2020,8.6
3,AnnualGenerationByTechnology,ATX,WINDPP,ELC,2021,8.25
3,AnnualGenerationByTechnology,ATX,WINDPP,ELC,2022,7.91
3,AnnualGenerationByTechnology,ATX,WINDPP,ELC,2023,7.57
3,AnnualGenerationByTechnology,ATX,WINDPP,ELC,2024,7.22
3,AnnualGenerationByTechnology,ATX,WINDPP,ELC,2025,6.88
3,AnnualGenerationByTechnology,ATX,WINDPP,ELC,2026,6.54
3,AnnualGenerationByTechnology,ATX,WINDPP,ELC,2027,6.19
3,AnnualGenerationByTechnology,ATX,WINDPP,ELC,2028,5.85
